unixtime,lat,lon,alt,pm1,pm25,pm4,pm10,rh,t,voc,nox,2pm25,2pm10,,0.3um,0.5um,1.0um,2.0um,5.0um,10.0um
1749359401,0,0,0,4.3,4.5,4.5,4.5,45.1,23.9,38,1,2,4,,30998.1,1461.5,123.1,23.1,5.8,0
1749360001,0,0,0,4.2,4.4,4.4,4.4,44.2,23.8,39,1,2,4,,31330.8,1471.2,173.1,32.7,1.9,1.9
1749360601,0,0,0,4.7,5,5,5,44.4,23.8,39,1,3,5,,31488.5,1500,132.7,46.2,5.8,0
1749361201,0,0,0,4.3,4.8,5,5.1,44.7,23.9,41,1,2,4,,31455.8,1488.5,125,36.5,3.8,1.9
1749361801,0,0,0,4.6,4.8,4.8,4.8,43.7,23.9,40,1,2,4,,30978.8,1476.9,151.9,42.3,1.9,1.9
1749362401,0,0,0,4.1,4.3,4.3,4.3,43,23.8,40,1,2,4,,31209.6,1501.9,165.4,21.2,3.8,0
1749363001,0,0,0,4.6,4.8,4.8,4.8,42.5,23.8,40,1,2,4,,30565.4,1396.2,161.5,36.5,0,0
1749363601,0,0,0,4.6,5.2,5.6,5.8,42.2,23.8,40,1,3,5,,30115.4,1503.8,165.4,28.8,0,0
1749364201,0,0,0,4.8,5.6,6.1,6.3,42,23.8,36,1,2,4,,29884.6,1426.9,155.8,28.8,0,3.8
1749364801,0,0,0,4.5,4.8,4.8,4.8,41.8,23.7,40,1,3,5,,29840.4,1353.8,134.6,23.1,0,0
1749365401,0,0,0,4.6,4.8,4.8,4.8,41.6,23.8,40,1,2,4,,29703.8,1476.9,105.8,28.8,0,0
1749366001,0,0,0,4.3,4.5,4.5,4.5,41.4,23.7,39,1,,,,30005.8,1490.4,101.9,17.3,1.9,0
1749366601,0,0,0,4.2,4.4,4.4,4.4,41.5,23.7,37,1,2,4,,30153.8,1396.2,113.5,25,1.9,0
1749367201,0,0,0,3.8,4,4,4,41.4,23.7,39,1,2,4,,33742.3,2203.8,513.5,94.2,3.8,0
1749367801,0,0,0,4,4.2,4.2,4.2,41.7,23.7,41,1,2,4,,33476.9,2107.7,471.2,94.2,3.8,0
1749368401,0,0,0,4.4,4.7,4.7,4.7,41.8,23.8,40,1,2,4,,33517.3,2000,405.8,75,3.8,0
1749369001,0,0,0,3.9,4.5,4.8,4.9,42.7,23.9,40,1,2,4,,33294.2,1867.3,309.6,67.3,1.9,0
1749369601,0,0,0,4.4,4.9,5.1,5.2,42.1,23.8,40,1,2,4,,32828.8,1765.4,311.5,71.2,1.9,0
1749370201,0,0,0,3.7,3.9,3.9,3.9,41.7,23.8,41,1,2,4,,33371.2,1842.3,319.2,61.5,3.8,0
1749370801,0,0,0,4.2,4.4,4.4,4.4,41.4,23.8,37,1,2,4,,33630.8,1853.8,253.8,42.3,1.9,0
1749371401,0,0,0,4,4.2,4.2,4.2,41.2,23.8,44,1,2,4,,34911.5,1930.8,246.2,48.1,0,0
1749372001,0,0,0,4.7,5,5,5,41,23.7,41,1,2,4,,34588.5,1792.3,290.4,61.5,1.9,0
1749372601,0,0,0,4.3,4.5,4.5,4.5,40.9,23.7,37,1,2,4,,35275,1867.3,251.9,36.5,1.9,0
1749373201,0,0,0,4.3,4.5,4.5,4.5,40.9,23.7,39,1,2,4,,46013.5,2596.2,378.8,123.1,1.9,1.9
1749373801,0,0,0,4.4,4.6,4.6,4.6,40.9,23.7,41,1,2,4,,53542.3,3151.9,500,142.3,13.5,5.8
1749374401,0,0,0,4.5,5.1,5.5,5.7,41,23.7,42,1,2,4,,58657.7,3738.5,551.9,132.7,11.5,1.9
1749375001,0,0,0,4.4,4.7,4.7,4.7,41.1,23.7,39,1,2,4,,63073.1,4038.5,675,157.7,17.3,1.9
1749375601,0,0,0,4.5,4.7,4.7,4.7,41.1,23.7,40,1,2,4,,66551.9,4346.2,619.2,176.9,7.7,5.8
1749376201,0,0,0,4.3,4.5,4.5,4.5,41.2,23.8,41,1,2,4,,70653.8,4605.8,688.5,163.5,11.5,1.9
1749376801,0,0,0,4.5,4.7,4.7,4.7,41.1,23.8,40,1,2,4,,74959.6,4926.9,659.6,169.2,13.5,0
1749377401,0,0,0,5.2,5.4,5.4,5.4,41,23.8,40,1,2,4,,83603.8,5575,657.7,211.5,7.7,1.9
1749378001,0,0,0,5.4,5.7,5.7,5.7,41.8,23.9,41,1,2,4,,84963.5,5465.4,732.7,217.3,11.5,1.9
1749378601,0,0,0,5.2,5.4,5.4,5.4,41.4,23.9,40,1,2,4,,89194.2,5682.7,703.8,194.2,13.5,1.9
1749379202,0,0,0,5.3,5.6,5.6,5.6,41.3,23.9,39,1,2,4,,94073.1,5963.5,651.9,215.4,13.5,5.8
1749379801,0,0,0,5.9,6.7,7.1,7.3,41.3,23.9,39,1,2,4,,96244.2,5590.4,646.2,215.4,13.5,5.8
1749380401,0,0,0,5.2,5.5,5.5,5.5,41.1,24,40,1,3,5,,96798.1,5753.8,690.4,221.2,11.5,3.8
1749381001,0,0,0,6.1,6.4,6.4,6.4,41,24.1,39,1,3,5,,98148.1,6011.5,673.1,234.6,32.7,9.6
1749381601,0,0,0,5.9,6.1,6.1,6.1,40.7,24.2,40,1,3,5,,100830.8,6307.7,813.5,365.4,25,0
1749382201,0,0,0,6.3,6.6,6.6,6.6,40.4,24.4,41,1,3,5,,106069.2,6509.6,828.8,296.2,21.2,0
1749382801,0,0,0,6.1,6.4,6.4,6.4,40.2,24.5,40,1,3,5,,104998.1,6371.2,894.2,273.1,32.7,5.8
1749383401,0,0,0,6.2,7,7.4,7.6,40,24.6,40,1,3,5,,106188.5,6380.8,851.9,309.6,15.4,0
1749384001,0,0,0,7,7.3,7.3,7.3,39.9,24.7,36,1,3,5,,107940.4,6550,830.8,271.2,40.4,3.8
1749384601,0,0,0,7,7.3,7.3,7.3,39.8,24.7,39,1,3,5,,104894.2,6376.9,838.5,242.3,11.5,7.7
1749385202,0,0,0,7.2,7.5,7.5,7.5,39.5,24.8,40,1,3,5,,105392.3,6440.4,817.3,250,21.2,1.9
1749385801,0,0,0,7.2,7.5,7.5,7.5,39.5,24.8,41,1,,,,106173.1,6375,851.9,328.8,26.9,5.8
1749386401,0,0,0,6.9,7.2,7.2,7.2,39.4,24.9,41,1,4,6,,106826.9,6823.1,909.6,242.3,17.3,1.9
1749387001,0,0,0,7.9,8.3,8.3,8.3,39.2,24.9,41,1,3,5,,115961.5,10901.9,2278.8,532.7,25,9.6
1749387601,0,0,0,7.1,7.4,7.4,7.4,39.4,24.9,39,1,3,5,,107753.8,10128.8,2109.6,523.1,17.3,1.9
1749388201,0,0,0,7.5,8.5,9.1,9.4,39.3,24.9,40,1,4,6,,103500,8959.6,1723.1,419.2,13.5,3.8
1749388801,0,0,0,7.4,7.8,7.8,7.8,39.1,25,40,1,3,5,,101365.4,7826.9,1471.2,313.5,11.5,0
1749389401,0,0,0,7.8,8.2,8.2,8.2,39.2,25,39,1,4,6,,102707.7,7278.8,1113.5,236.5,15.4,7.7
1749390001,0,0,0,7.6,7.9,7.9,7.9,39.3,25,41,1,4,6,,104023.1,6907.7,913.5,203.8,3.8,0
1749390601,0,0,0,7.4,7.7,7.7,7.7,39.1,24.9,39,1,3,5,,102544.2,6755.8,840.4,188.5,3.8,5.8
1749391201,0,0,0,8.1,9.4,10.2,10.6,39.3,25,40,1,3,5,,100736.5,6582.7,880.8,238.5,25,11.5
1749391801,0,0,0,7.7,8,8,8,39.4,25,44,1,4,6,,114436.5,8119.2,905.8,232.7,13.5,0
1749392401,0,0,0,7.8,8.2,8.2,8.2,39.3,25,41,1,3,5,,103461.5,7073.1,886.5,215.4,5.8,0
1749393001,0,0,0,7.5,7.9,7.9,7.9,39.4,25,40,1,4,6,,99400,6257.7,857.7,196.2,11.5,5.8
1749393601,0,0,0,8.4,8.8,8.8,8.8,39.4,25,39,1,3,5,,101096.2,6680.8,882.7,167.3,21.2,0
1749394201,0,0,0,8.6,9,9,9,39.5,24.9,37,1,3,5,,99940.4,6653.8,888.5,242.3,17.3,5.8
1749394801,0,0,0,8,8.4,8.4,8.4,39.7,24.9,39,1,4,6,,101582.7,6826.9,1071.2,276.9,25,7.7
1749395401,0,0,0,8,8.5,8.6,8.7,39.5,24.9,37,1,4,6,,99782.7,6990.4,1084.6,350,21.2,3.8
1749396001,0,0,0,7.8,8.8,9.3,9.6,39.6,24.9,41,1,4,6,,100498.1,7073.1,1142.3,323.1,11.5,3.8
1749396601,0,0,0,8.1,8.5,8.5,8.5,39.8,24.9,39,1,5,8,,100042.3,7028.8,1092.3,344.2,19.2,3.8
1749397201,0,0,0,7.6,8,8,8,40,24.9,38,1,3,5,,101917.3,7159.6,1076.9,303.8,21.2,1.9
1749397801,0,0,0,7.8,8.2,8.2,8.2,39.9,24.8,40,1,4,6,,101582.7,7319.2,1080.8,315.4,17.3,1.9
1749398401,0,0,0,8.1,8.8,9.1,9.3,40,24.8,39,1,3,5,,97473.1,7288.5,951.9,232.7,7.7,3.8
1749399001,0,0,0,7.7,8.9,9.6,9.9,40,24.7,40,1,3,5,,93563.5,7278.8,925,188.5,17.3,0
1749399601,0,0,0,7.9,8.3,8.3,8.3,40.2,24.7,40,1,4,6,,95340.4,7369.2,951.9,240.4,3.8,3.8
1749400201,0,0,0,8,8.4,8.4,8.4,40.1,24.6,40,1,3,5,,97925,7817.3,834.6,223.1,7.7,3.8
1749400801,0,0,0,7.4,7.8,7.8,7.8,40.1,24.5,41,1,4,6,,96796.2,7990.4,1007.7,182.7,9.6,5.8
1749401401,0,0,0,7.2,7.5,7.5,7.5,40.2,24.5,39,1,4,6,,97996.2,8263.5,942.3,244.2,17.3,5.8
1749402001,0,0,0,7.7,8.1,8.1,8.1,40.4,24.4,40,1,4,6,,97063.5,8096.2,971.2,215.4,19.2,5.8
1749402601,0,0,0,7.7,8.1,8.1,8.1,40.4,24.4,39,1,3,5,,96151.9,7973.1,825,205.8,11.5,0
1749403201,0,0,0,7.9,8.3,8.3,8.3,40.6,24.3,40,1,3,5,,94896.2,7932.7,901.9,176.9,7.7,0
1749403801,0,0,0,7.4,7.8,7.8,7.8,40.6,24.3,39,1,5,8,,94715.4,7798.1,911.5,196.2,11.5,0
1749404401,0,0,0,7.6,8,8,8,40.7,24.2,40,1,4,6,,93392.3,7723.1,773.1,173.1,9.6,3.8
1749405001,0,0,0,7.5,7.9,7.9,7.9,40.7,24.2,41,1,4,6,,91809.6,7586.5,738.5,163.5,11.5,1.9
1749405601,0,0,0,7.3,8,8.3,8.5,41.3,24.2,40,1,4,6,,89896.2,7126.9,753.8,157.7,15.4,0
1749406201,0,0,0,6.8,7.8,8.3,8.5,41.5,24.2,40,1,3,5,,90548.1,7300,692.3,151.9,1.9,1.9
1749406801,0,0,0,6.9,7.8,8.4,8.6,41.2,24.1,41,1,3,5,,88157.7,6973.1,644.2,144.2,1.9,0
1749407401,0,0,0,6.7,7.5,8,8.2,41.2,24.1,39,1,3,5,,86405.8,6600,655.8,128.8,0,0
1749408001,0,0,0,6.6,6.9,6.9,6.9,41.7,24.2,37,1,3,5,,84551.9,6415.4,665.4,130.8,5.8,0
1749408601,0,0,0,6.7,7.1,7.1,7.1,41.5,24.1,40,1,3,5,,82936.5,6228.8,661.5,125,5.8,0
1749409201,0,0,0,6.9,7.4,7.5,7.6,41.3,24.1,40,1,3,5,,81642.3,5850,623.1,100,7.7,0
1749409801,0,0,0,6.1,6.3,6.3,6.3,41.2,24.1,41,1,4,6,,80488.5,5711.5,573.1,121.2,1.9,0
1749410401,0,0,0,6.6,7,7.1,7.1,41.1,24,40,1,3,5,,79457.7,5388.5,567.3,113.5,0,0
1749411001,0,0,0,5.8,6.1,6.1,6.1,41,24,40,1,3,5,,77709.6,5107.7,588.5,113.5,1.9,0
1749411601,0,0,0,5.8,6.5,6.9,7.1,41.8,24,40,1,3,5,,77188.5,5288.5,569.2,96.2,3.8,0
1749412201,0,0,0,6,6.3,6.3,6.3,41.5,24,40,1,3,5,,75309.6,5167.3,553.8,113.5,5.8,0
1749412801,0,0,0,5.8,6.3,6.6,6.7,41.4,24,40,1,4,6,,74640.4,4984.6,509.6,111.5,9.6,0
1749413401,0,0,0,5.8,6.6,7,7.2,41.3,24,41,1,3,5,,74842.3,5025,484.6,115.4,5.8,0
1749414001,0,0,0,6.4,6.8,6.9,6.9,41.3,23.9,41,1,3,5,,74913.5,5078.8,450,92.3,7.7,1.9
1749414601,0,0,0,5.5,5.8,5.8,5.8,41.7,24,39,1,2,4,,74669.2,4976.9,521.2,100,7.7,0
1749415201,0,0,0,5.8,6.1,6.1,6.1,41.5,23.9,40,1,3,5,,74075,4861.5,528.8,103.8,3.8,0
1749415801,0,0,0,5.8,6.3,6.5,6.6,42.9,24,39,1,2,4,,73034.6,5000,490.4,96.2,1.9,0
1749416401,0,0,0,5.7,6.3,6.7,6.9,42.8,24,41,1,3,5,,72426.9,4728.8,482.7,82.7,7.7,0
1749417001,0,0,0,4.5,5.1,5.4,5.6,42.2,24,39,1,3,5,,72001.9,4846.2,450,107.7,3.8,0
1749417601,0,0,0,4.7,5.4,5.8,5.9,42.1,23.9,40,1,3,5,,71196.2,4586.5,430.8,84.6,0,0
1749418201,0,0,0,5.3,5.5,5.5,5.5,42.8,23.9,40,1,3,5,,71857.7,4457.7,461.5,63.5,1.9,1.9
1749418801,0,0,0,5.2,5.5,5.5,5.5,42.2,23.9,41,1,2,4,,71519.2,4553.8,453.8,84.6,1.9,0
1749419401,0,0,0,5.2,5.4,5.4,5.4,41.8,23.8,39,1,3,5,,71030.8,4442.3,430.8,80.8,5.8,0
1749420001,0,0,0,4.7,4.9,4.9,4.9,41.7,23.8,40,1,3,5,,71276.9,4580.8,467.3,76.9,7.7,0
1749420601,0,0,0,4.9,5.1,5.1,5.1,41.8,23.7,42,1,,,,71176.9,4613.5,490.4,96.2,3.8,0
1749421201,0,0,0,5.2,5.8,6,6.2,43.2,23.8,39,1,2,4,,71325,4413.5,459.6,86.5,1.9,0
1749421801,0,0,0,4.8,5,5,5,43.7,23.9,40,1,2,4,,70184.6,4475,432.7,75,5.8,1.9
1749422401,0,0,0,4.6,4.9,4.9,4.9,42.8,23.8,39,1,3,5,,70328.8,4550,463.5,63.5,7.7,0
1749423001,0,0,0,5.1,5.3,5.3,5.3,43.4,23.8,40,1,3,5,,69951.9,4365.4,457.7,69.2,1.9,1.9
1749423601,0,0,0,4.6,4.8,4.8,4.8,43.4,23.8,39,1,,,,69676.9,4500,401.9,75,3.8,0
1749424201,0,0,0,4.6,4.8,4.8,4.8,43.6,23.8,39,1,2,4,,0,0,0,0,0,0
1749424801,0,0,0,4.3,4.6,4.8,4.9,43.6,23.9,40,1,2,4,,69455.8,4625,401.9,48.1,3.8,0
1749425401,0,0,0,4.6,5.1,5.3,5.4,43.5,23.8,40,1,2,4,,69865.4,4582.7,434.6,73.1,1.9,0
1749426001,0,0,0,4.8,5,5,5,42.9,23.8,38,1,2,4,,69146.2,4742.3,376.9,65.4,1.9,0
1749426601,0,0,0,4.5,5.3,5.8,6,42.5,23.8,36,1,2,4,,68332.7,4959.6,403.8,67.3,1.9,0
1749427201,0,0,0,4.5,4.7,4.7,4.7,42.3,23.7,40,1,4,6,,68657.7,4907.7,396.2,51.9,1.9,0
1749427801,0,0,0,4.3,4.5,4.5,4.5,42.2,23.7,40,1,2,4,,67426.9,4865.4,432.7,32.7,1.9,0
1749428401,0,0,0,4.8,5.1,5.1,5.1,42,23.7,40,1,2,4,,66707.7,4969.2,419.2,57.7,1.9,0
1749429001,0,0,0,4.4,4.6,4.6,4.6,41.8,23.7,40,1,2,4,,66209.6,5178.8,396.2,53.8,1.9,0
1749429601,0,0,0,3.8,4,4,4,41.7,23.6,41,1,2,4,,66278.8,5055.8,367.3,40.4,1.9,0
1749430201,0,0,0,4.5,4.8,4.8,4.8,41.5,23.6,41,1,2,4,,66403.8,5175,382.7,44.2,3.8,0
1749430801,0,0,0,4.2,4.5,4.7,4.7,42.6,23.6,40,1,2,4,,65923.1,5159.6,355.8,44.2,0,0
1749431401,0,0,0,4,4.6,5,5.2,43.8,23.7,40,1,2,4,,64926.9,5261.5,425,28.8,1.9,0
1749432001,0,0,0,4,4.2,4.2,4.2,42.8,23.7,40,1,2,4,,64434.6,5294.2,357.7,44.2,1.9,0
1749432601,0,0,0,4.4,4.8,4.9,5,42.2,23.6,37,1,3,5,,64025,5467.3,373.1,30.8,5.8,0
1749433201,0,0,0,4.5,4.7,4.7,4.7,42,23.6,39,1,4,6,,63998.1,5301.9,359.6,50,1.9,0
1749433801,0,0,0,4.4,4.6,4.6,4.6,41.8,23.5,40,1,2,4,,63892.3,5676.9,367.3,51.9,0,0
1749434401,0,0,0,4.5,5.1,5.5,5.6,43.1,23.5,39,1,3,5,,63307.7,5532.7,375,34.6,1.9,0
1749435001,0,0,0,4.8,5.3,5.5,5.6,45,23.6,40,1,3,5,,63563.5,5776.9,394.2,38.5,5.8,0
1749435601,0,0,0,4.5,4.7,4.7,4.7,45.8,23.7,40,1,2,4,,63175,5584.6,392.3,42.3,0,0
1749436201,0,0,0,4.5,5,5.3,5.5,45,23.7,39,1,2,4,,63457.7,5850,403.8,28.8,1.9,0
1749436801,0,0,0,4.5,4.7,4.7,4.7,43.7,23.6,39,1,2,4,,62109.6,5634.6,388.5,26.9,0,0
1749437401,0,0,0,4.3,4.5,4.5,4.5,43.1,23.6,40,1,2,4,,62101.9,5805.8,423.1,34.6,0,0
1749438001,0,0,0,3.9,4.1,4.1,4.1,44,23.6,40,1,2,4,,61480.8,5921.2,363.5,30.8,1.9,1.9
1749438601,0,0,0,4.5,4.7,4.7,4.7,45.8,23.6,39,1,2,4,,62042.3,5946.2,428.8,28.8,0,1.9
1749439201,0,0,0,4.5,4.7,4.7,4.7,44.3,23.6,39,1,2,4,,61732.7,6073.1,344.2,32.7,1.9,0
1749439801,0,0,0,4.1,4.7,5,5.2,45.8,23.7,40,1,2,4,,60692.3,5919.2,432.7,42.3,0,1.9
1749440401,0,0,0,5.1,5.3,5.3,5.3,45.6,23.7,40,1,2,4,,61786.5,5784.6,373.1,23.1,1.9,0
1749441001,0,0,0,5.1,5.6,5.9,6,44.3,23.7,39,1,,,,60951.9,5982.7,400,26.9,1.9,1.9
1749441601,0,0,0,4.4,4.6,4.6,4.6,43.6,23.6,37,1,2,4,,61392.3,6050,361.5,42.3,0,0
1749442201,0,0,0,4.5,5,5.2,5.4,43.2,23.6,43,1,,,,60598.1,6080.8,348.1,50,1.9,0
1749442802,0,0,0,4.2,4.4,4.4,4.4,42.9,23.6,40,1,2,4,,60301.9,6107.7,342.3,23.1,0,0
1749443401,0,0,0,4,4.2,4.2,4.2,42.5,23.6,43,1,2,4,,60603.8,6057.7,369.2,34.6,0,0
1749444001,0,0,0,4,4.4,4.5,4.6,43.5,23.7,40,1,2,4,,60371.2,6005.8,394.2,26.9,0,0
1749444601,0,0,0,4.3,4.6,4.6,4.6,43.2,23.8,39,1,2,4,,59973.1,6178.8,357.7,38.5,1.9,0
1749445201,0,0,0,4.8,5.5,5.8,6,42.7,23.7,39,1,3,5,,60005.8,6375,376.9,32.7,1.9,0
1749445801,0,0,0,5.2,5.8,6,6.1,47,23.8,38,1,4,6,,60190.4,6211.5,351.9,28.8,0,0
1749446401,0,0,0,4.4,4.8,5,5.1,45.4,23.8,38,1,,,,59715.4,6055.8,363.5,32.7,0,0
1749447001,0,0,0,5,5.2,5.2,5.2,44.2,23.8,39,1,2,4,,59576.9,5932.7,357.7,23.1,1.9,0
1749447601,0,0,0,4.5,5.1,5.4,5.6,43.5,23.7,40,1,2,4,,58588.5,5976.9,378.8,32.7,0,0
1749448201,0,0,0,5.1,5.3,5.3,5.3,45,23.8,40,1,2,4,,58800,5982.7,378.8,21.2,0,1.9
1749448801,0,0,0,4.4,4.6,4.6,4.6,44.3,23.9,39,1,3,5,,58211.5,6001.9,371.2,25,1.9,1.9
1749449401,0,0,0,5.2,5.4,5.4,5.4,43.6,23.8,41,1,3,5,,57919.2,6003.8,355.8,21.2,0,0
1749450001,0,0,0,5,5.6,5.8,5.9,44.1,23.8,40,1,3,5,,57573.1,5876.9,371.2,19.2,0,0
1749450601,0,0,0,4.5,5.1,5.5,5.7,43.2,23.8,41,1,4,6,,58194.2,5930.8,380.8,23.1,0,0
1749451201,0,0,0,5,5.2,5.2,5.2,42.7,23.7,40,1,2,4,,56969.2,5775,369.2,7.7,0,0
1749451801,0,0,0,6,6.3,6.3,6.3,43.9,23.7,38,1,3,5,,57642.3,5694.2,357.7,23.1,0,0
1749452401,0,0,0,7.3,7.7,7.7,7.7,44.8,23.9,39,1,5,8,,57669.2,5723.1,336.5,17.3,0,0
1749453001,0,0,0,9.6,10.8,11.4,11.7,45.6,24.1,39,1,4,6,,57501.9,5759.6,350,19.2,0,0
1749453601,0,0,0,9.1,10.1,10.5,10.7,45.5,24.2,39,1,5,8,,57975,6009.6,367.3,38.5,0,0
1749454201,0,0,0,9.3,9.7,9.7,9.7,46.2,24.3,47,1,5,8,,57819.2,5815.4,396.2,30.8,0,0
1749454801,0,0,0,9.9,11.2,11.9,12.3,45.9,24.4,39,1,5,8,,58167.3,6046.2,453.8,55.8,0,0
1749455401,0,0,0,11.5,12.6,13.2,13.4,45.4,24.4,36,1,6,9,,66717.3,7890.4,755.8,119.2,7.7,0
1749456001,0,0,0,12.7,14.1,14.8,15.1,45.9,24.5,49,1,6,9,,65353.8,7509.6,675,107.7,9.6,0
1749456601,0,0,0,12.3,12.9,12.9,12.9,45.9,24.5,36,1,7,10,,64107.7,7055.8,653.8,92.3,1.9,0
1749457201,0,0,0,12.1,12.6,12.6,12.6,45.8,24.6,40,1,8,12,,63586.5,7150,582.7,59.6,5.8,0
1749457801,0,0,0,13.7,14.3,14.3,14.3,45.9,24.6,36,1,8,12,,63753.8,7050,596.2,59.6,0,0
1749458401,0,0,0,13.7,14.4,14.4,14.4,46.1,24.8,38,1,8,12,,78250,9830.8,807.7,121.2,9.6,7.7
1749459001,0,0,0,13.8,14.4,14.4,14.4,45.9,24.8,37,1,8,12,,82938.5,10407.7,873.1,161.5,11.5,13.5
1749459601,0,0,0,14.6,15.3,15.3,15.3,46.4,24.9,31,1,,,,85648.1,11348.1,823.1,219.2,9.6,5.8
1749460201,0,0,0,13.8,14.5,14.5,14.5,46.9,25,43,1,8,12,,86763.5,11607.7,959.6,182.7,15.4,13.5
1749460801,0,0,0,15.6,17.1,17.7,18,47.1,25.1,40,1,7,10,,89223.1,11592.3,851.9,151.9,9.6,5.8
1749461401,0,0,0,15.8,16.5,16.6,16.6,46.6,25.1,41,1,8,12,,91994.2,12390.4,957.7,201.9,15.4,7.7
1749462001,0,0,0,15.2,16,16,16,46.6,25.1,37,1,10,14,,93709.6,12871.2,1021.2,163.5,7.7,1.9
1749462601,0,0,0,16.4,17.1,17.2,17.2,47.4,25.2,35,1,8,12,,93526.9,12448.1,846.2,159.6,17.3,1.9
1749463201,0,0,0,16.1,17.8,18.5,18.9,46.9,25.2,37,1,8,12,,96601.9,12780.8,965.4,180.8,21.2,3.8
1749463801,0,0,0,14.5,15.2,15.2,15.2,46.7,25.3,37,1,7,10,,97257.7,12946.2,990.4,161.5,15.4,1.9
1749464401,0,0,0,16.5,18.2,19,19.4,46.8,25.3,38,1,9,13,,100955.8,12994.2,986.5,188.5,19.2,0
1749465002,0,0,0,15.3,17,17.8,18.2,46.4,25.3,39,1,8,12,,101753.8,13519.2,1075,213.5,25,3.8
1749465601,0,0,0,17.1,18.6,19.1,19.4,47.2,25.4,44,1,12,17,,99859.6,12607.7,1011.5,213.5,13.5,3.8
1749466201,0,0,0,17.3,18.7,19,19.2,46.6,25.5,40,1,11,16,,107405.8,13761.5,1167.3,192.3,19.2,1.9
1749466801,0,0,0,14.8,15.8,16.1,16.3,46,25.5,40,1,12,17,,104463.5,13501.9,1113.5,225,17.3,5.8
1749467401,0,0,0,14.7,16.4,17.3,17.6,45,25.5,41,1,9,13,,102932.7,13534.6,1150,207.7,19.2,9.6
1749468001,0,0,0,14.8,15.5,15.5,15.5,44.2,25.5,40,1,9,13,,102038.5,13030.8,1084.6,221.2,13.5,1.9
1749468601,0,0,0,15.7,16.5,16.5,16.6,44.2,25.6,44,1,8,12,,100100,12678.8,1115.4,176.9,11.5,5.8
1749469201,0,0,0,15.2,16.8,17.6,18,44.6,25.8,37,1,8,12,,97125,11971.2,967.3,188.5,17.3,3.8
1749469801,0,0,0,15.2,16,16.1,16.1,45.2,26,44,1,10,14,,97605.8,11913.5,946.2,161.5,9.6,1.9
1749470401,0,0,0,16.6,17.4,17.5,17.5,43.8,26.1,44,1,9,13,,95446.2,11605.8,851.9,153.8,1.9,0
1749471001,0,0,0,15,16.3,16.8,17,43.7,26.1,40,1,9,13,,94121.2,11446.2,896.2,119.2,13.5,1.9
1749471601,0,0,0,14.4,15.6,16,16.2,43.7,26.2,38,1,9,13,,93271.2,11430.8,823.1,140.4,9.6,5.8
1749472201,0,0,0,15,15.7,15.7,15.7,43.6,26.2,33,1,8,12,,99455.8,12440.4,963.5,192.3,13.5,1.9
1749472801,0,0,0,14.7,15.5,15.6,15.6,43.4,26.3,39,1,8,12,,98253.8,12284.6,938.5,146.2,17.3,5.8
1749473401,0,0,0,14.9,16,16.3,16.4,42.6,26.3,35,1,7,10,,95998.1,11700,911.5,148.1,13.5,3.8
1749474001,0,0,0,15.6,16.4,16.4,16.4,42.5,26.1,39,1,10,14,,98640.4,12409.6,823.1,194.2,11.5,3.8
1749474601,0,0,0,14.8,15.6,15.6,15.6,42.4,26.1,39,1,10,14,,,,,,,
1749475201,0,0,0,14.6,15.5,15.6,15.6,42.4,26,40,1,10,14,,,,,,,
1749475801,0,0,0,15.2,16.1,16.2,16.2,43.1,26,43,1,9,13,,,,,,,
1749476401,0,0,0,15.6,17.1,17.7,17.9,42.9,25.9,41,1,8,12,,,,,,,
1749477001,0,0,0,14.7,16,16.5,16.8,43.3,25.8,39,1,9,13,,,,,,,
1749477601,0,0,0,14,14.8,14.8,14.8,43.6,25.8,40,1,9,13,,,,,,,
1749478201,0,0,0,14.8,16.1,16.6,16.9,43.5,25.8,48,1,10,14,,,,,,,
1749478801,0,0,0,14.5,15.2,15.2,15.2,44.3,25.8,31,1,8,12,,,,,,,
1749479401,0,0,0,13.6,14.9,15.4,15.7,44.1,25.9,37,1,9,13,,,,,,,
1749480001,0,0,0,15.1,16.8,17.6,18,42.9,25.8,41,1,8,12,,,,,,,
1749480601,0,0,0,14.6,16.1,16.8,17.1,42,25.6,41,1,9,13,,,,,,,
1749481201,0,0,0,14.2,15.8,16.6,17,41.3,25.5,40,1,8,12,,,,,,,
1749481801,0,0,0,14,16.3,17.6,18.3,41.3,25.5,38,1,7,10,,,,,,,
1749482401,0,0,0,14.5,15.3,15.3,15.4,41.2,25.4,44,1,7,10,,,,,,,
1749483001,0,0,0,14.8,15.5,15.5,15.5,41.4,25.3,41,1,7,10,,,,,,,
1749483601,0,0,0,13.5,14.8,15.4,15.7,41.3,25.2,39,1,9,13,,,,,,,
1749484201,0,0,0,13.6,15.3,16.2,16.7,41.2,25.2,41,1,6,9,,,,,,,
1749484801,0,0,0,13.5,15.1,15.9,16.2,41.2,25.1,40,1,7,10,,,,,,,
1749485401,0,0,0,12.9,13.5,13.5,13.5,41.1,25,39,1,6,9,,,,,,,
1749486001,0,0,0,12.4,14.4,15.6,16.1,41.3,25,42,1,7,10,,,,,,,
1749486601,0,0,0,11.9,13.4,14.2,14.6,41.7,24.9,40,1,8,12,,,,,,,
1749487201,0,0,0,12.2,13.9,14.8,15.2,41.4,24.8,44,1,6,9,,,,,,,
1749487801,0,0,0,11.4,12.8,13.5,13.9,41.5,24.8,41,1,7,10,,,,,,,
